GHCNstationID,TMAX,WWhi,WWlo,TMIN,WWhi,WWlo,PRCP,WWhi,WWlo
USC00238777,31,0,0,18,0,0,0,0,0
USC00238880,29,0,0,19,0,0,0,0,0
USC00238995,29,0,0,19,0,0,0,0,0
USC00239032,31,0,0,20,0,0,0.5,0,0
USC00240110,30,0,0,12,1,0,0,0,0
USC00240199,28,0,0,10,0,0,0,0,0
USC00240364,29,0,0,6,0,0,0,0,0
USC00240375,33,2,0,12,0,0,0,0,0
USC00240392,25,0,0,10,0,0,0,0,0
USC00240432,31,0,0,16,0,0,0.5,0,0
USC00240466,28,0,0,14,0,0,0,0,0
USC00240755,28,0,0,8,0,0,0,0,0
USC00240770,27,0,0,14,0,0,0,0,0
USC00240780,31,0,0,12,0,0,0,0,0
USC00240802,28,0,0,18,2,0,0.5,0,0
USC00240819,30,0,0,14,0,0,5.8,2,0
USC00240877,29,0,0,10,0,0,0,0,0
USC00241008,32,0,0,7,0,0,0,0,0
USC00241044,32,1,0,14,0,0,0,0,0
USC00241050,31,2,0,11,3,0,0,0,0
USC00241084,30,0,0,18,1,0,1.5,0,0
USC00241088,24,0,0,14,0,0,8.9,1,0
USC00241102,31,0,0,17,2,0,0,0,0
USC00241127,30,0,0,19,2,0,2,0,0
USC00241149,28,0,0,18,3,0,0.5,0,0
USC00241297,32,0,0,17,2,0,1.3,0,0
USC00241470,31,0,0,12,0,0,0,0,0
USC00241552,30,0,0,12,0,0,0,0,0
USC00241557,30,0,0,12,1,0,0,0,0
USC00241692,25,0,0,14,0,0,0,0,0
USC00241722,26,0,0,14,0,0,0,0,0
USC00241737,30,0,0,12,0,0,0,0,0
USC00241905,30,0,0,18,1,0,1.5,0,0
USC00241938,34,0,0,17,2,0,0.5,0,0
USC00241974,26,0,0,10,0,0,0,0,0
USC00242104,28,0,0,8,0,0,0,0,0
USC00242112,31,0,0,17,1,0,0.3,0,0
USC00242122,27,0,0,16,0,0,4.3,0,0
USC00242221,31,0,0,6,0,0,0,0,0
USC00242301,26,0,0,7,0,0,0,0,0
USC00242347,27,0,0,11,0,0,0.5,0,0
USC00242409,30,0,0,12,0,0,0,0,0
USC00242421,29,0,0,8,0,0,0,0,0
USC00242550,25,0,0,9,0,0,0,0,0
USC00242689,27,0,0,15,0,0,2,0,0
USC00242793,30,0,0,12,0,0,0,0,0
USC00242827,28,0,0,8,0,0,0,0,0
USC00242857,30,0,0,12,0,0,0,0,0
USC00243013,27,0,0,11,0,0,0.5,0,0
USC00243089,23,0,0,13,0,0,0.5,0,0
USC00243110,26,0,0,14,0,0,0,0,0
USC00243113,30,0,0,12,0,0,0,0,0
USC00243139,28,0,0,8,0,0,0,0,0
USC00243176,27,0,0,15,0,0,1,0,0
USC00243445,30,0,0,12,0,0,0,0,0
USC00243489,29,0,0,6,0,0,0,0,0
USC00243530,26,0,0,13,0,0,0,0,0
USC00243557,27,0,0,15,0,0,1,0,0
USC00243570,30,0,0,12,0,0,0,0,0
USC00243581,27,0,0,15,0,0,3,0,0
USC00243617,27,0,0,11,0,0,0,0,0
USC00243727,27,0,0,11,0,0,0.5,0,0
USC00243749,30,0,0,12,0,0,0,0,0
USC00243885,31,0,0,6,0,0,0,0,0
USC00243915,31,0,0,17,1,0,0.3,0,0
USC00243929,26,0,0,14,0,0,0,0,0
USC00243939,28,0,0,14,1,0,0,0,0
USC00243984,21,0,1,12,2,0,0,0,0
USC00244007,30,0,0,15,0,0,1.5,0,0
USC00244038,26,0,0,5,0,0,0,0,0
USC00244084,29,0,0,7,0,0,0,0,0
USC00244241,33,0,0,12,0,0,0,0,0
USC00244328,27,0,0,9,0,0,0,0,0
USC00244345,31,0,0,16,1,0,0.5,0,0
USC00244358,32,0,0,16,0,0,0.3,0,0
USC00244386,30,0,0,15,0,0,1.5,0,0
USC00244506,31,0,0,17,2,0,0,0,0
USC00244512,26,0,0,13,0,0,0,0,0
USC00244522,30,0,0,15,0,0,1.5,0,0
USC00244558,28,0,0,8,0,0,0,0,0
USC00244820,28,0,0,12,3,0,0,0,0
USC00244839,30,0,0,18,2,0,1.5,0,0
USC00244954,28,0,0,14,3,0,0,0,0
USC00245015,29,0,0,4,0,0,0,0,0
USC00245020,29,0,0,4,0,0,0,0,0
USC00245030,28,0,0,12,1,0,0,0,0
USC00245040,29,0,0,6,0,0,0,0,0
USC00245153,26,0,0,14,0,0,0,0,0
USC00245285,27,0,0,15,0,0,2.3,0,0
USC00245387,28,0,0,14,2,0,0,0,0
USC00245572,26,0,0,15,0,0,0.8,0,0
USC00245596,28,0,0,18,1,0,0.5,0,0
USC00245740,32,0,0,11,0,0,0,0,0
USC00245761,27,0,0,11,0,0,0.5,0,0
USC00245872,30,0,0,15,0,0,1.5,0,0
USC00245961,31,3,0,12,0,0,0,0,0
USC00246157,31,0,0,11,0,0,0,0,0
USC00246236,27,0,0,15,1,0,1,0,0
USC00246238,27,0,0,15,1,0,1,0,0
USC00246472,28,0,0,10,1,0,0,0,0
USC00246601,27,0,0,15,0,0,2,0,0
USC00246615,28,0,0,8,0,0,0,0,0
USC00246635,29,0,0,9,0,0,0,0,0
USC00246640,29,0,0,9,0,0,0,0,0
USC00246660,26,0,0,15,0,0,5.6,1,0
USC00246862,28,0,0,18,2,0,0.5,0,0
USC00246893,26,0,0,15,0,0,2.3,0,0
USC00246918,25,0,0,12,0,0,2,0,0
USC00246927,26,0,0,15,0,0,5.1,1,0
USC00247034,29,0,0,17,0,0,2.3,0,0
USC00247136,32,0,0,18,1,0,0.5,0,0
USC00247214,28,0,0,18,1,0,0.5,0,0
USC00247228,27,0,0,11,0,0,0.5,0,0
USC00247286,29,0,0,9,0,0,0,0,0
USC00247382,27,0,0,16,0,0,4.3,0,0
USC00247448,32,0,0,11,1,0,0,0,0
USC00247540,30,0,0,12,0,0,0,0,0
USC00247560,26,0,0,17,0,0,4.3,0,0
USC00247620,27,0,0,12,0,0,0,0,0
USC00247894,31,0,0,10,0,0,0,0,0
USC00247964,31,0,0,6,0,0,0,0,0
USC00247978,25,0,0,9,0,0,0,0,0
USC00248021,30,0,0,12,0,0,0,0,0
USC00248093,26,0,0,9,0,0,0,0,0
USC00248165,27,0,0,15,0,0,3,0,0
USC00248211,28,0,0,4,0,3,0,0,0
USC00248233,25,0,0,14,0,0,0,0,0
USC00248324,30,0,0,12,0,0,0,0,0
USC00248363,29,0,0,12,0,0,0,0,0
USC00248430,30,0,0,12,1,0,0,0,0
USC00248501,26,0,0,14,0,0,0,0,0
USC00248569,26,0,0,15,0,0,5.1,0,0
USC00248597,30,0,0,12,0,0,0,0,0
USC00248777,26,0,0,15,0,0,2.3,0,0
USC00248809,29,0,0,8,0,0,0,0,0
USC00248857,26,0,0,5,0,0,0,0,0
USC00248957,28,0,0,13,0,0,3,0,0
USC00249023,30,0,0,8,0,0,0,0,0
USC00249033,27,0,0,11,0,0,0.5,0,0
USC00249067,32,1,0,11,3,0,0,0,0
USC00249175,33,0,0,17,2,0,4.6,2,0
USC00250050,35,0,0,18,0,0,6.6,0,0
USC00250070,32,0,0,17,0,0,0,0,0
USC00250130,34,0,0,17,0,0,4.8,0,0
USC00250365,35,0,0,19,1,0,4.1,0,0
USC00250375,30,0,0,18,0,0,0,0,0
USC00250420,34,0,0,18,0,0,3,0,0
USC00250435,30,0,0,20,0,0,0,0,0
USC00250445,32,0,0,17,0,0,0,0,0
USC00250640,32,0,0,18,0,0,0,0,0
USC00250760,36,0,0,15,0,0,0.3,0,0
USC00250865,35,0,0,19,1,0,4.1,0,0
USC00250930,30,0,0,20,0,0,0,0,0
USC00251145,35,0,0,19,2,0,4.1,0,0
USC00251200,34,0,0,16,0,0,2.5,0,0
USC00251345,33,0,0,16,0,0,1,0,0
USC00251365,34,0,0,18,0,0,3,0,0
USC00251415,36,0,0,19,0,0,0,0,0
USC00251560,32,0,0,17,0,0,0,0,0
USC00251590,36,0,0,17,0,0,3,0,0
USC00251660,31,0,0,17,0,0,0,0,0
USC00251825,30,0,0,18,0,0,0,0,0
USC00251990,32,0,0,19,0,0,0.5,0,0
USC00252000,36,1,0,16,0,0,5.3,0,0
USC00252020,31,0,0,18,0,0,0,0,0
USC00252065,35,0,0,18,0,0,0,0,0
USC00252100,36,0,0,19,0,0,0,0,0
USC00252205,32,0,0,18,0,0,0,0,0
USC00252741,36,0,0,18,0,0,2,0,0
USC00252805,33,0,0,18,0,0,3,0,0
USC00252820,32,0,0,18,0,0,0,0,0
USC00252840,31,0,0,17,0,0,0,0,0
USC00253015,33,0,0,17,0,0,2.8,0,0
USC00253035,37,0,0,18,0,0,0,0,0
USC00253050,30,0,0,19,0,0,0.5,0,0
USC00253165,31,0,0,19,0,0,0.5,0,0
USC00253175,31,0,0,17,0,0,0,0,0
USC00253185,32,0,0,17,0,0,0,0,0
USC00253355,33,0,0,18,1,0,5.8,0,0
USC00253365,32,0,0,18,0,0,0.5,0,0
USC00253425,33,0,0,16,0,0,1,0,0
USC00253595,37,0,0,18,0,0,0,0,0
USC00253615,31,0,0,17,1,0,4.3,0,0
USC00253630,31,0,0,19,0,0,0.5,0,0
USC00253660,32,0,0,17,0,0,0,0,0
USC00253710,33,0,0,16,0,0,3.6,0,0
USC00253735,31,0,0,19,0,0,0,0,0
USC00253910,32,0,0,18,0,0,0,0,0
USC00254100,34,0,0,17,0,0,4.8,0,0
USC00254110,36,0,0,18,0,0,2,0,0
USC00254335,32,0,0,19,0,0,0,0,0
USC00254440,34,0,0,17,1,0,3.8,0,0
USC00254455,35,0,0,20,1,0,4.1,0,0
USC00254900,34,0,0,18,0,0,4.6,0,0
USC00254985,32,0,0,16,0,0,2,0,0
USC00255080,29,0,0,18,0,0,1.5,0,0
USC00255090,35,0,0,20,1,0,4.1,0,0
USC00255388,36,0,0,19,0,0,0,0,0
USC00255470,33,0,0,18,0,0,5.8,0,0
USC00255565,32,0,0,17,0,0,0,0,0
USC00255590,35,0,0,19,2,0,4.1,0,0
USC00255700,36,0,0,17,0,0,6.1,0,0
USC00255925,35,0,0,17,0,0,6.1,0,0
USC00255960,31,0,0,19,0,0,0.5,0,0
USC00256040,33,0,0,16,0,0,1,0,0
USC00256135,32,0,0,19,0,0,0.5,0,0
USC00256200,35,0,0,20,1,0,4.1,0,0
USC00256290,34,0,0,18,0,0,3,0,0
USC00256375,32,0,0,19,0,0,0,0,0
USC00256385,36,0,0,16,0,0,5.3,0,0
USC00256395,28,0,0,17,0,0,1.5,0,0
USC00256570,30,0,0,19,0,0,0,0,0
USC00256970,36,0,0,17,0,0,6.1,0,0
USC00257040,32,0,0,18,0,0,0,0,0
USC00257070,37,0,0,18,0,0,0,0,0
USC00257515,34,0,0,19,0,0,0,0,0
USC00257715,32,0,0,19,0,0,0,0,0
USC00257830,34,0,0,18,1,0,4.6,0,0
USC00258090,35,0,0,17,0,0,6.1,0,0
USC00258110,29,0,0,18,0,0,1.5,0,0
USC00258320,31,0,0,19,0,0,0,0,0
USC00258395,31,0,0,19,0,0,0,0,0
USC00258465,31,0,0,18,0,0,0,0,0
USC00258480,30,0,0,18,0,0,1.5,0,0
USC00258628,39,1,0,29,4,0,0,0,0
USC00258755,35,0,0,18,0,0,6.6,0,0
USC00258915,29,0,0,17,0,0,3,0,0
USC00258935,31,0,0,18,0,0,0,0,0
USC00259090,30,0,0,19,0,0,0,0,0
USC00259200,30,0,0,18,0,0,1,0,0
USC00259510,31,0,0,17,0,0,0,0,0
USC00260507,32,0,0,18,3,0,0,0,0
USC00260795,34,0,0,21,3,0,0,0,0
USC00261071,39,0,0,27,0,0,0,0,0
USC00261358,32,0,0,21,3,0,0,0,0
USC00261485,31,0,0,13,0,0,0,0,0
USC00261740,31,0,0,19,3,0,0.5,1,0
USC00261905,30,0,0,17,3,0,0,0,0
USC00262189,35,1,0,18,4,0,0,0,0
USC00262229,35,0,0,15,0,0,0,0,0
USC00262243,41,0,0,26,2,0,0,0,0
USC00262431,28,0,2,17,1,0,0,0,0
USC00262708,33,0,0,13,0,0,0,0,0
USC00262780,35,0,0,14,0,0,0,0,0
USC00263205,31,0,0,13,1,0,0,0,0
USC00263245,36,0,0,14,0,0,0,0,0
USC00263285,28,0,1,17,0,0,0,0,0
USC00263515,35,0,0,15,0,0,0,0,0
USC00263957,36,0,0,14,0,0,0,0,0
USC00264349,38,1,0,20,0,0,0,0,0
USC00264527,35,0,0,15,0,0,0,0,0
USC00264698,36,0,0,13,0,0,0,0,0
USC00264950,32,0,0,13,0,0,0.5,0,0
USC00265168,33,0,0,15,0,0,0,0,0
USC00265191,33,0,0,14,1,0,0,0,0
USC00265352,34,0,0,23,3,0,0.5,1,0
USC00265818,35,0,0,15,0,0,0,0,0
USC00265890,41,0,0,26,2,0,0,0,0
USC00266005,36,0,0,14,1,0,0,0,0
USC00266252,32,0,0,21,3,0,0,0,0
USC00267123,35,2,0,15,1,0,0,0,0
USC00267192,36,0,0,14,0,0,0,0,0
USC00267369,42,3,0,31,4,0,0,0,0
USC00267620,32,0,0,18,2,0,0,0,0
USC00268761,35,3,0,16,0,0,0,0,0
USC00268988,31,0,0,19,3,0,0.5,1,0
USC00269229,35,0,0,12,0,0,0,0,0
USC00270690,27,0,0,15,0,0,0,0,0
USC00270703,30,1,0,15,0,0,0,0,0
USC00270741,31,0,0,20,3,0,0,0,0
USC00272174,27,0,0,19,1,0,0,0,0
USC00272999,27,0,0,14,0,0,0,0,0
USC00273530,34,2,0,16,0,0,0,0,0
USC00273850,32,0,0,17,0,0,0,0,0
USC00274399,30,0,0,18,0,0,1,0,0
USC00274556,29,0,0,16,0,0,0,0,0
USC00275211,30,0,0,19,1,0,0,0,0
USC00275629,28,0,0,18,0,0,0,0,0
USC00275702,33,1,0,19,1,0,0.3,0,0
USC00275712,33,0,0,19,0,0,0.3,0,0
USC00276697,31,1,0,17,0,0,1.8,0,0
USC00276818,16,0,2,9,0,0,0,0,0
USC00276945,29,0,0,17,1,0,0,0,0
USC00278539,30,0,0,18,0,0,1,0,0
USC00280346,32,0,0,23,1,0,3.8,0,0
USC00280690,30,0,0,22,1,0,4.1,0,0
USC00280907,31,0,0,22,3,0,4.6,0,0
USC00281335,30,0,0,22,3,0,5.8,0,0
USC00281351,30,0,0,22,0,0,3.6,0,0
USC00281582,33,1,0,22,3,0,0.5,0,0
USC00282768,32,0,0,22,2,0,5.6,0,0
USC00283029,33,0,0,21,0,0,3.3,0,0
USC00283181,30,0,0,23,3,0,10.9,0,0
USC00283662,33,0,0,21,0,0,4.8,0,0
USC00283951,30,0,0,22,1,0,4.1,0,0
USC00284229,33,0,0,22,2,0,3.8,0,0
USC00284339,31,0,0,23,1,0,16,1,0
USC00284635,31,0,0,22,1,0,2.8,0,0
USC00284887,34,0,0,25,3,0,5.6,0,0
USC00284987,31,0,0,23,2,0,17.5,1,0
USC00285003,29,0,0,21,3,0,2.5,0,0
USC00285728,31,0,0,23,2,0,3.3,0,0
USC00285769,31,0,0,23,3,0,3.3,0,0
USC00286177,29,0,0,20,1,0,1.5,0,0
USC00286843,33,0,0,22,2,0,3.6,0,0
USC00287079,32,0,0,23,3,0,7.6,0,0
USC00288194,31,0,0,21,1,0,3.3,0,0
USC00288644,29,0,0,20,1,0,1.8,0,0
USC00288816,34,0,0,22,2,0,2.5,0,0
USC00288899,32,0,0,22,1,0,2.5,0,0
USC00289910,31,0,0,22,1,0,4.6,0,0
USC00290199,38,1,0,24,3,0,0.5,0,0
USC00290245,31,0,0,16,1,0,1.5,0,0
USC00290268,35,0,0,22,3,0,1.5,0,0
USC00290377,36,0,0,19,0,0,1.5,0,0
USC00290417,37,0,0,22,3,0,0,0,0
USC00290600,37,0,0,20,0,0,1.5,0,0
USC00290640,29,0,0,16,3,0,7.9,1,0
USC00290692,38,3,0,19,3,0,1,0,0
USC00290818,35,3,0,22,4,0,1.5,0,0
USC00290858,38,2,0,19,0,0,0.3,0,0
USC00290983,36,1,0,20,2,0,2.3,0,0
USC00290992,38,0,0,20,1,0,3.3,0,0
USC00291063,38,2,0,19,2,0,1,0,0
USC00291138,36,0,0,20,2,0,2.3,0,0
USC00291286,35,0,0,22,1,0,1.5,0,0
USC00291332,38,3,0,19,0,0,0.3,0,0
USC00291440,30,0,0,13,0,0,26.4,3,0
USC00291469,40,2,0,19,0,0,0.5,0,0
USC00291480,39,3,0,17,0,0,0.5,0,0
USC00291515,33,0,0,17,0,0,17.3,2,0
USC00291630,31,0,0,15,2,0,1.3,0,0
USC00291647,32,0,0,16,0,0,0,0,0
USC00291664,26,0,0,11,1,0,10.7,2,0
USC00291813,24,0,1,9,0,1,2.8,0,0
USC00291910,31,0,0,19,2,0,0.3,0,0
USC00291939,34,0,0,16,0,0,0.8,0,0
USC00291963,34,0,0,16,0,0,0.8,0,0
USC00292030,38,1,0,19,0,0,0.3,0,0
USC00292207,38,2,0,17,0,0,0.3,0,0
USC00292241,35,3,0,17,3,0,2.8,0,0
USC00292436,37,0,0,20,0,0,0,0,0
USC00292453,27,0,0,12,0,0,4.3,0,0
USC00292510,29,0,0,12,0,0,4.1,0,0
USC00292608,32,0,0,13,1,0,1.8,0,0
USC00292700,23,0,0,9,1,0,2.8,0,0
USC00292785,32,0,0,16,3,0,0.5,0,0
USC00292837,26,0,1,11,0,0,10.7,2,0
USC00292848,35,0,0,22,0,0,1.5,0,0
USC00292854,37,1,0,18,0,0,0.3,0,0
USC00292865,28,0,0,9,0,3,14.5,1,0
USC00293031,30,0,0,17,1,0,6.1,1,0
USC00293060,33,0,0,15,1,0,4.3,0,0
USC00293225,37,0,0,20,1,0,0,0,0
USC00293265,31,0,0,20,3,0,0.3,0,0
USC00293294,38,1,0,19,0,0,4.8,0,0
USC00293340,36,0,0,20,3,0,0.8,0,0
USC00293368,32,0,0,19,0,0,0.3,0,0
USC00293488,29,1,0,12,3,0,4.1,0,0
USC00293530,32,0,0,19,3,0,0.8,0,0
USC00293577,40,3,0,24,4,0,0,0,0
USC00293649,31,0,0,16,1,0,21.6,3,0
USC00293706,27,0,0,12,0,0,4.3,0,0
USC00293775,37,0,0,20,0,0,0,0,0
USC00293855,32,0,0,21,1,0,1.8,0,0
USC00294009,35,0,0,22,3,0,1.5,0,0
USC00294026,38,1,0,18,0,0,0.3,0,0
USC00294112,39,3,0,19,0,0,1.8,0,0
USC00294346,40,1,0,20,0,0,0,0,0
USC00294369,30,0,0,17,2,0,5.8,0,0
USC00294426,38,0,0,22,3,0,1,0,0
USC00294719,30,0,0,14,0,0,1.3,0,0
USC00294742,32,3,0,15,3,0,1.5,0,0
USC00295079,38,0,0,23,3,0,0,0,0
USC00295084,30,0,0,17,2,0,6.1,0,0
USC00295150,38,3,0,20,3,0,1.5,0,0
USC00295273,25,0,0,14,3,0,1.3,0,0
USC00295353,29,0,0,16,0,0,7.9,1,0
USC00295370,38,1,0,17,0,0,0.5,0,0
USC00295490,30,0,0,12,0,0,0,0,0
USC00295560,32,2,0,16,3,0,0.5,0,0
USC00295617,33,0,0,17,0,0,0.3,0,0
USC00295754,32,0,0,19,4,0,0.8,0,0
USC00295937,38,3,0,19,2,0,0.3,0,0
USC00295960,25,0,0,8,0,3,9.7,0,0
USC00295965,36,3,0,18,3,0,1.3,0,0
USC00296435,37,0,0,20,0,0,0.5,0,0
USC00296465,32,0,0,16,0,0,0,0,0
USC00296619,30,0,0,12,0,0,0,0,0
USC00296659,38,2,0,17,0,0,0.3,0,0
USC00296676,31,0,0,16,2,0,4.1,0,0
USC00296687,28,0,0,14,0,0,4.1,0,0
USC00297008,37,0,0,18,0,0,0.3,0,0
USC00297180,28,0,0,15,2,0,1.5,0,0
USC00297226,38,3,0,19,2,0,0.3,0,0
USC00297279,30,0,0,14,0,0,1.3,0,0
USC00297323,31,3,0,15,4,0,1.3,0,0
USC00297340,38,0,0,23,3,0,0,0,0
USC00297386,33,0,0,17,3,0,1.3,0,0
USC00297638,38,3,0,19,2,0,0.3,0,0
USC00297649,31,1,0,12,0,0,20.3,2,0
USC00297867,38,1,0,19,0,0,0.3,0,0
USC00298015,33,0,0,13,0,0,2.8,0,0
USC00298107,28,0,1,14,0,2,4.1,0,0
USC00298284,36,0,0,20,2,0,0.8,1,0
USC00298387,38,1,0,20,1,0,2,0,0
USC00298501,24,0,2,9,0,1,2.8,0,0
USC00298518,32,0,0,14,0,0,4.1,0,0
USC00298524,35,2,0,17,3,0,2.8,0,0
USC00298535,38,1,0,24,3,0,1,0,0
USC00298668,32,0,0,13,0,0,1.3,0,0
USC00298713,38,2,0,17,0,0,0.3,0,0
USC00298845,26,0,0,11,0,0,10.7,2,0
USC00299031,35,1,0,17,2,0,2.8,0,0
USC00299085,31,1,0,15,3,0,1.3,0,0
USC00299156,38,1,0,19,0,0,0.3,0,0
USC00299165,38,1,0,24,3,0,0.5,0,0
USC00299330,29,0,0,12,0,0,4.1,0,0
USC00299686,37,0,0,20,0,0,0.5,0,0
USC00299691,31,0,0,19,1,0,0.3,0,0
USC00299806,35,1,0,22,3,0,1.5,0,0
USC00299820,30,2,0,17,4,0,5.8,0,0
USC00300023,28,0,0,19,1,0,0.8,0,0
USC00300055,28,0,0,21,1,0,0,0,0
USC00300063,33,1,0,19,1,0,0.3,0,0
USC00300085,31,1,0,19,2,0,0.5,0,0
USC00300093,28,0,0,19,3,0,0.5,0,0
USC00300183,27,0,0,18,1,0,0.3,0,0
USC00300220,28,0,0,21,3,0,0,0,0
USC00300321,31,0,0,21,1,0,0,0,0
USC00300331,31,0,0,22,3,0,0,0,0
USC00300343,31,0,0,21,1,0,0,0,0
USC00300360,30,0,0,18,0,0,0.3,0,0
USC00300443,30,0,0,20,0,0,0,0,0
USC00300766,27,0,0,18,1,0,0.3,0,0
USC00300785,31,2,0,20,2,0,0,0,0
USC00300889,27,0,0,23,3,0,3,0,0
USC00300937,28,0,0,21,1,0,0,0,0
USC00301152,29,0,0,20,0,0,0.3,0,0
USC00301207,31,0,0,21,2,0,0.8,0,0
USC00301387,30,0,0,19,2,0,0,0,0
USC00301401,30,0,0,20,1,0,0,0,0
USC00301436,31,1,0,20,2,0,1,0,0
USC00301623,28,0,0,21,3,0,0,0,0
USC00301752,32,2,0,20,2,0,0.3,0,0
USC00301799,29,0,0,21,2,0,0,0,0
USC00301966,31,1,0,17,0,0,0,0,0
USC00301974,32,0,0,20,1,0,0.5,0,0
USC00302036,30,0,0,18,1,0,0.8,0,0
USC00302129,33,0,0,25,3,0,11.7,1,0
USC00302554,33,1,0,16,0,0,0,0,0
USC00302610,30,0,0,19,0,0,1,0,0
USC00303025,28,0,0,21,3,0,0,0,0
USC00303033,30,0,0,21,1,0,0,0,0
USC00303259,32,0,0,23,2,0,0.5,0,0
USC00303284,35,3,0,24,3,0,0.3,0,0
USC00303319,32,1,0,19,1,0,1,0,0
USC00303346,31,0,0,19,1,0,0,0,0
USC00303354,30,0,0,21,1,0,0,0,0
USC00303360,30,1,0,19,1,0,0.3,0,0
USC00303773,30,0,0,19,0,0,0.3,0,0
USC00304102,30,1,0,18,2,0,0.3,0,0
USC00304174,30,0,0,21,2,0,0.3,0,0
USC00304555,28,0,0,16,0,0,0,0,0
USC00304647,29,0,0,19,0,0,0,0,0
USC00304731,29,0,0,19,2,0,2.5,0,0
USC00304791,34,3,0,18,0,0,0.5,0,0
USC00304796,34,1,0,18,0,0,0.5,0,0
USC00304808,28,0,0,19,2,0,0,0,0
USC00304844,33,2,0,19,0,0,0,0,0
USC00304912,27,0,0,18,0,0,0,0,0
USC00305310,31,0,0,20,0,0,0.5,0,0
USC00305334,31,0,0,22,3,0,0.3,0,0
USC00305377,32,0,0,24,3,0,18.8,1,0
USC00305426,31,1,0,20,0,0,0.3,0,0
USC00305512,30,0,0,20,3,0,0,0,0
USC00305597,32,0,0,21,2,0,0.3,0,0
USC00305796,32,0,0,23,0,0,23.9,2,0
USC00305821,31,0,0,23,1,0,16.8,1,0
USC00306085,32,1,0,20,2,0,0,0,0
USC00306164,29,0,0,18,0,0,0,0,0
USC00306184,31,2,0,20,4,0,0,0,0
USC00306314,30,0,0,19,0,0,0,0,0
USC00306441,30,0,0,22,1,0,18.5,2,0
USC00306510,31,0,0,21,1,0,0.3,0,0
USC00306538,29,0,0,20,2,0,0,0,0
USC00306659,30,0,0,19,0,0,0,0,0
USC00306774,31,0,0,20,1,0,1.3,0,0
USC00307134,31,0,0,22,1,0,17,2,0
USC00307405,33,1,0,22,3,0,0.3,0,0
USC00307484,32,0,0,22,3,0,0.3,0,0
USC00307497,33,0,0,25,3,0,11.7,1,0
USC00307633,31,0,0,22,1,0,21.6,2,0
USC00307842,30,0,0,21,1,0,0,0,0
USC00308088,32,1,0,20,3,0,0.8,0,0
USC00308248,30,2,0,17,1,0,0,0,0
USC00308600,32,0,0,20,0,0,0.3,0,0
USC00308631,28,0,0,15,0,0,0,0,0
USC00308739,33,1,0,21,2,0,0.3,0,0
USC00308936,30,0,0,18,1,0,0.3,0,0
USC00308944,29,0,0,17,0,0,0,0,0
USC00308962,29,0,0,19,1,0,0.3,0,0
USC00309000,30,0,0,19,0,0,0,0,0
USC00309189,29,0,0,21,0,0,0,0,0
USC00309292,30,0,0,20,0,0,0.5,0,0
USC00309389,33,0,0,19,0,0,0,0,0
USC00310090,29,0,0,19,0,0,5.6,0,0
USC00310184,28,0,0,19,1,0,2.5,0,0
USC00310241,30,0,0,21,0,0,5.6,0,0
USC00310286,29,0,0,21,0,0,5.6,0,0
USC00310506,25,0,0,15,0,0,14.2,0,0
USC00310674,30,0,0,23,0,0,0.5,0,0
USC00310724,27,0,0,19,1,0,5.8,0,0
USC00310843,26,0,0,19,2,0,5.6,0,0
USC00310901,22,0,0,18,1,0,9.1,0,0
USC00311055,27,0,0,19,2,0,6.6,0,0
USC00311239,30,0,0,22,0,0,5.6,0,0
USC00311441,26,0,0,18,0,0,4.3,0,0
USC00311606,30,0,0,25,2,0,0,0,0
USC00311624,23,0,1,18,2,0,5.6,0,0
USC00311677,31,0,0,22,0,0,5.6,0,0
USC00311820,31,0,0,19,0,0,5.6,0,0
USC00311975,30,0,0,19,0,0,6.6,0,0
USC00312102,28,0,0,19,3,0,7.4,0,0
USC00312200,25,0,2,17,0,0,6.3,0,0
USC00312238,27,0,0,20,0,0,12.7,1,0
USC00312515,33,0,0,21,0,0,5.6,0,0
USC00312635,30,0,0,22,0,0,0.5,0,0
USC00312719,32,0,0,24,1,0,0.5,0,0
USC00312837,26,0,0,19,0,0,4.8,0,0
USC00313017,32,0,0,21,0,0,5.6,0,0
USC00313106,27,0,0,19,2,0,5.8,0,0
USC00313228,28,0,0,18,0,0,6.1,0,0
USC00313356,29,0,0,20,0,0,7.4,0,0
USC00313565,23,0,0,16,1,0,4.1,0,0
USC00313625,31,0,0,20,0,0,5.6,0,0
USC00313638,31,0,0,24,2,0,1,0,0
USC00313784,32,0,0,23,2,0,5.6,0,0
USC00313969,30,0,0,21,0,0,5.6,0,0
USC00313976,29,0,0,19,1,0,8.1,0,0
USC00314055,26,0,0,18,1,0,6.9,0,0
USC00314063,30,0,0,21,0,0,5.1,0,0
USC00314456,31,0,0,20,0,0,5.6,0,0
USC00314464,32,0,0,23,2,0,5.6,0,0
USC00314496,25,0,0,14,0,0,15.7,1,0
USC00314684,30,0,0,20,0,0,1,0,0
USC00314860,30,0,0,21,0,0,5.6,0,0
USC00314938,29,0,0,20,0,0,8.6,0,0
USC00314970,28,0,1,21,0,0,5.1,0,0
USC00314996,27,0,1,18,0,0,8.1,0,0
USC00315123,30,0,0,20,0,0,5.6,0,0
USC00315177,31,0,0,22,0,0,3.6,0,0
USC00315340,23,0,3,18,0,0,5.6,0,0
USC00315356,28,0,0,19,0,0,3.6,0,0
USC00315771,29,0,0,19,0,0,5.1,0,0
USC00315830,31,0,0,25,0,0,0,0,0
